time_period,time_identifier,geographic_level,country_code,country_name,subject_name,subject_sector_area,characteristic_type,characteristic_value,characteristic_gender,astar_grade_achieved,a_grade_achieved,b_grade_achieved,c_grade_achieved,d_grade_achieved,e_grade_achieved,u_grade_achieved,total_students
201718,Academic year,National,E92000001,England,German,"Other languages, literature and culture",Ethnicity,Unknown ethnicity,All genders,146,346,173,105,68,28,9,875
201718,Academic year,National,E92000001,England,Government and politics,Social Sciences,Ethnicity,Unknown ethnicity,All genders,545,1124,1135,615,298,121,57,3896
201718,Academic year,National,E92000001,England,History,"History, Philosophy and Theology",Ethnicity,Unknown ethnicity,All genders,786,1992,2198,1220,487,111,36,6832
201718,Academic year,National,E92000001,England,Home economics,Retail and Commercial Enterprise,Ethnicity,Unknown ethnicity,All genders,3,14,17,15,2,1,0,52
201718,Academic year,National,E92000001,England,ICT,Information and Communication Technology (ICT),Ethnicity,Unknown ethnicity,All genders,5,35,70,93,71,36,15,325
201718,Academic year,National,E92000001,England,Law,"Business, Administration, Finance and Law",Ethnicity,Unknown ethnicity,All genders,27,68,122,103,69,36,30,455
201718,Academic year,National,E92000001,England,Media film TV,"Arts, Media and Publishing",Ethnicity,Unknown ethnicity,All genders,44,186,376,381,149,29,8,1173
201718,Academic year,National,E92000001,England,Music,"Arts, Media and Publishing",Ethnicity,Unknown ethnicity,All genders,123,310,307,245,122,36,18,1161
201718,Academic year,National,E92000001,England,Other communication studies,"Arts, Media and Publishing",Ethnicity,Unknown ethnicity,All genders,29,85,204,181,55,8,3,565
201718,Academic year,National,E92000001,England,Other sciences,Science and Mathematics,Ethnicity,Unknown ethnicity,All genders,38,68,75,49,37,21,6,294
201718,Academic year,National,E92000001,England,Other social studies,Social Sciences,Ethnicity,Unknown ethnicity,All genders,47,143,170,104,82,27,10,583
201718,Academic year,National,E92000001,England,Physical education,"Leisure, Travel and Tourism",Ethnicity,Unknown ethnicity,All genders,98,229,459,441,244,112,35,1618
201718,Academic year,National,E92000001,England,Physics,Science and Mathematics,Ethnicity,Unknown ethnicity,All genders,1092,1859,1594,1214,830,451,170,7210
201718,Academic year,National,E92000001,England,Psychology,Science and Mathematics,Ethnicity,Unknown ethnicity,All genders,481,1150,1773,1465,827,327,120,6143
201718,Academic year,National,E92000001,England,Religious studies,"History, Philosophy and Theology",Ethnicity,Unknown ethnicity,All genders,285,845,945,579,222,82,24,2982
201718,Academic year,National,E92000001,England,Sociology,Social Sciences,Ethnicity,Unknown ethnicity,All genders,89,266,563,463,226,76,37,1720
201718,Academic year,National,E92000001,England,Spanish,"Other languages, literature and culture",Ethnicity,Unknown ethnicity,All genders,363,700,643,352,150,42,8,2258
201718,Academic year,National,E92000001,England,Total classical studies,"Other languages, literature and culture",Ethnicity,Unknown ethnicity,All genders,313,674,584,276,88,27,14,1976
201718,Academic year,National,E92000001,England,Total English,"Languages, literature and culture of the British isles",Ethnicity,Unknown ethnicity,All genders,1263,1634,2566,1819,798,190,27,8299
201718,Academic year,National,E92000001,England,Total maths,Science and Mathematics,Ethnicity,Unknown ethnicity,All genders,4389,5922,3859,2131,1184,583,467,18537
201718,Academic year,National,E92000001,England,Total Other modern languages,"Other languages, literature and culture",Ethnicity,Unknown ethnicity,All genders,628,1675,1044,272,56,30,16,3721
201718,Academic year,National,E92000001,England,Account and finance,"Business, Administration, Finance and Law",Ethnicity,White,All genders,28,166,294,273,256,141,52,1210
201718,Academic year,National,E92000001,England,Art and design,"Arts, Media and Publishing",Ethnicity,White,All genders,2789,3563,7288,5800,2641,901,231,23218
201718,Academic year,National,E92000001,England,Biological sciences,Science and Mathematics,Ethnicity,White,All genders,2127,5450,6416,6850,5453,2918,861,30075
201718,Academic year,National,E92000001,England,Business studies,"Business, Administration, Finance and Law",Ethnicity,White,All genders,629,2233,5481,5413,2990,1015,261,18025
201718,Academic year,National,E92000001,England,Chemistry,Science and Mathematics,Ethnicity,White,All genders,1851,4955,5162,4498,3307,1824,661,22258
201718,Academic year,National,E92000001,England,Computing,Information and Communication Technology (ICT),Ethnicity,White,All genders,213,958,1413,1518,1284,766,292,6463
201718,Academic year,National,E92000001,England,Design and technology,Engineering and Manufacturing Technologies,Ethnicity,White,All genders,257,709,1486,1719,1333,654,217,6376
201718,Academic year,National,E92000001,England,Drama,"Arts, Media and Publishing",Ethnicity,White,All genders,241,809,2297,2143,1166,344,49,7050
201718,Academic year,National,E92000001,England,Economics,Social Sciences,Ethnicity,White,All genders,791,2919,3930,3008,1654,557,170,13030
201718,Academic year,National,E92000001,England,French,"Other languages, literature and culture",Ethnicity,White,All genders,369,1173,1122,849,451,181,46,4191
201718,Academic year,National,E92000001,England,Further maths,Science and Mathematics,Ethnicity,White,All genders,1999,2307,1446,869,507,268,145,7541
201718,Academic year,National,E92000001,England,General studies,Preparation for Life and Work,Ethnicity,White,All genders,88,251,561,711,600,380,180,2771
201718,Academic year,National,E92000001,England,Geography,Social Sciences,Ethnicity,White,All genders,1005,3896,6422,5905,3007,1012,277,21531
201718,Academic year,National,E92000001,England,German,"Other languages, literature and culture",Ethnicity,White,All genders,138,431,421,325,218,120,14,1667
201718,Academic year,National,E92000001,England,Government and politics,Social Sciences,Ethnicity,White,All genders,592,1678,2456,2240,1247,494,183,8890
201718,Academic year,National,E92000001,England,History,"History, Philosophy and Theology",Ethnicity,White,All genders,1362,5101,9285,8332,4311,1341,292,30035
201718,Academic year,National,E92000001,England,Home economics,Retail and Commercial Enterprise,Ethnicity,White,All genders,3,13,21,19,21,4,2,83
201718,Academic year,National,E92000001,England,ICT,Information and Communication Technology (ICT),Ethnicity,White,All genders,39,163,432,640,668,355,93,2390
201718,Academic year,National,E92000001,England,Law,"Business, Administration, Finance and Law",Ethnicity,White,All genders,334,1077,2214,1924,1149,535,238,7471
201718,Academic year,National,E92000001,England,Media film TV,"Arts, Media and Publishing",Ethnicity,White,All genders,206,1255,3877,4664,2259,487,86,12834
201718,Academic year,National,E92000001,England,Music,"Arts, Media and Publishing",Ethnicity,White,All genders,111,469,907,991,671,270,59,3478
201718,Academic year,National,E92000001,England,Other communication studies,"Arts, Media and Publishing",Ethnicity,White,All genders,173,627,2228,2302,721,146,21,6218
201718,Academic year,National,E92000001,England,Other sciences,Science and Mathematics,Ethnicity,White,All genders,159,344,524,462,297,146,54,1986
201718,Academic year,National,E92000001,England,Other social studies,Social Sciences,Ethnicity,White,All genders,130,260,546,546,360,176,82,2100
201718,Academic year,National,E92000001,England,Physical education,"Leisure, Travel and Tourism",Ethnicity,White,All genders,398,997,2234,2391,1627,703,239,8602
201718,Academic year,National,E92000001,England,Physics,Science and Mathematics,Ethnicity,White,All genders,1713,3766,3902,3897,3300,1994,789,19361
201718,Academic year,National,E92000001,England,Psychology,Science and Mathematics,Ethnicity,White,All genders,1724,4890,9962,10220,6478,2716,968,36959
201718,Academic year,National,E92000001,England,Religious studies,"History, Philosophy and Theology",Ethnicity,White,All genders,370,1552,2682,2540,1445,590,189,9368
201718,Academic year,National,E92000001,England,Sociology,Social Sciences,Ethnicity,White,All genders,1054,2885,6434,6087,3270,1100,380,21213
201718,Academic year,National,E92000001,England,Spanish,"Other languages, literature and culture",Ethnicity,White,All genders,333,916,1116,889,480,192,39,3965
201718,Academic year,National,E92000001,England,Total classical studies,"Other languages, literature and culture",Ethnicity,White,All genders,130,481,759,662,307,110,35,2484
201718,Academic year,National,E92000001,England,Total English,"Languages, literature and culture of the British isles",Ethnicity,White,All genders,2365,5515,12074,13470,7547,1893,300,43164
201718,Academic year,National,E92000001,England,Total maths,Science and Mathematics,Ethnicity,White,All genders,6583,11345,9825,7267,4761,2615,1462,43858
201718,Academic year,National,E92000001,England,Total Other modern languages,"Other languages, literature and culture",Ethnicity,White,All genders,206,651,450,276,120,43,36,1782
201718,Academic year,National,E92000001,England,Account and finance,"Business, Administration, Finance and Law",Ethnicity,White - Any other White background,All genders,1,10,16,13,23,10,3,76
201718,Academic year,National,E92000001,England,Art and design,"Arts, Media and Publishing",Ethnicity,White - Any other White background,All genders,169,251,482,387,182,60,13,1544
201718,Academic year,National,E92000001,England,Biological sciences,Science and Mathematics,Ethnicity,White - Any other White background,All genders,117,331,409,421,294,172,86,1830
201718,Academic year,National,E92000001,England,Business studies,"Business, Administration, Finance and Law",Ethnicity,White - Any other White background,All genders,18,99,274,285,181,84,30,971
201718,Academic year,National,E92000001,England,Chemistry,Science and Mathematics,Ethnicity,White - Any other White background,All genders,116,325,460,352,237,127,67,1684
201718,Academic year,National,E92000001,England,Computing,Information and Communication Technology (ICT),Ethnicity,White - Any other White background,All genders,12,71,122,121,114,64,22,532
201718,Academic year,National,E92000001,England,Design and technology,Engineering and Manufacturing Technologies,Ethnicity,White - Any other White background,All genders,16,41,87,107,76,33,10,370
201718,Academic year,National,E92000001,England,Drama,"Arts, Media and Publishing",Ethnicity,White - Any other White background,All genders,10,27,104,89,55,21,2,308
201718,Academic year,National,E92000001,England,Economics,Social Sciences,Ethnicity,White - Any other White background,All genders,69,199,298,298,178,58,21,1122
201718,Academic year,National,E92000001,England,French,"Other languages, literature and culture",Ethnicity,White - Any other White background,All genders,40,178,148,102,52,21,8,549
201718,Academic year,National,E92000001,England,Further maths,Science and Mathematics,Ethnicity,White - Any other White background,All genders,164,188,142,80,51,44,15,684
201718,Academic year,National,E92000001,England,General studies,Preparation for Life and Work,Ethnicity,White - Any other White background,All genders,0,6,14,26,27,10,7,90
201718,Academic year,National,E92000001,England,Geography,Social Sciences,Ethnicity,White - Any other White background,All genders,43,164,269,205,123,45,14,864
201718,Academic year,National,E92000001,England,German,"Other languages, literature and culture",Ethnicity,White - Any other White background,All genders,39,80,49,28,13,10,1,220
201718,Academic year,National,E92000001,England,Government and politics,Social Sciences,Ethnicity,White - Any other White background,All genders,22,88,139,158,105,48,24,584
201718,Academic year,National,E92000001,England,History,"History, Philosophy and Theology",Ethnicity,White - Any other White background,All genders,69,279,502,405,201,66,19,1541
201718,Academic year,National,E92000001,England,Home economics,Retail and Commercial Enterprise,Ethnicity,White - Any other White background,All genders,0,0,1,0,0,0,0,1
201718,Academic year,National,E92000001,England,ICT,Information and Communication Technology (ICT),Ethnicity,White - Any other White background,All genders,0,12,20,37,39,26,5,139
